fold,equation,material,file,sigma0,fraction,mlp_only,trf_cold,trf_warm,n_obs,n_train,n_test
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.02,168.50845336914062,3.721630207967209,3.7216299639919965,173,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.05,168.50845336914062,3.274790710760014,3.274790843255429,433,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.1,168.50845336914062,1.4761287218517845,1.4761286833187603,865,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.2,168.50845336914062,0.9577382858827683,0.9577383675200474,1729,16,1
LOO_002_KupferDigital_BAM_StressRelaxation_C_10,thermal,CuNiSi,KupferDigital_BAM_StressRelaxation_C_10,95.1372553625108,0.4,168.50845336914062,0.5971443405399565,0.597145098018512,3458,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_11,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_11,98.5631192973523,0.001,0.5350515246391296,8.665258488229592,8.66529521104547,9,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_11,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_11,98.5631192973523,0.005,0.5350515246391296,2.026724075183638,2.0267400279969836,44,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_11,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_11,98.5631192973523,0.01,0.5350515246391296,1.5874684241753871,1.58747775576095,87,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_11,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_11,98.5631192973523,0.02,0.5350515246391296,3.8119151130507167,3.811916418692673,173,16,1
LOO_003_KupferDigital_BAM_StressRelaxation_C_11,guiu_pratt,CuNiSi,KupferDigital_BAM_StressRelaxation_C_11,98.5631192973523,0.05,0.5350515246391296,1.5754057361739149,1.5754135306443726,433,16,1
